horizon,target,feature,mean_ic,icir,t_nw,hit_rate,n_days
5,vol_scaled,ret_21,-0.002196366528232578,-0.20809001344637967,-0.44895463541950764,0.5025553662691652,4109
5,vol_scaled,ret_63,0.0023997755567849374,0.20537074627158244,0.44561536061513357,0.5169283611383709,4076
5,vol_scaled,ret_126,0.010438449231057783,0.8274656977149413,1.735290855195241,0.5422377273859955,4013
5,vol_scaled,ret_252,0.018620778608868738,1.3625138184545174,2.7548544843718616,0.5518394648829431,3887
5,vol_scaled,mom_12_1,0.01944625524812052,1.4458352596781106,2.9251963766923614,0.5541548752251093,3887
5,vol_scaled,mom_6_1,0.010010182354438497,0.8197040079368177,1.7009406183042857,0.5332668826314478,4013
5,vol_scaled,vol_10,-0.01592222150980729,-1.3260709745354882,-2.69040333910699,0.45363835483085907,4109
5,vol_scaled,vol_21,-0.019818994279635228,-1.5281122002251972,-3.075627920479916,0.4553419323436359,4109
5,vol_scaled,vol_63,-0.023593948389764502,-1.6744626380893575,-3.3817598004702827,0.44390362618642004,4109
5,vol_scaled,vol_ratio,0.003216769048629513,0.4462313431814918,0.9677142232441877,0.5122900949136043,4109
5,vol_scaled,parkinson_vol,-0.01911871844495266,-1.3947450597159425,-2.797500626623437,0.4628863470430762,4109
5,vol_scaled,downside_vol,-0.021232205944471734,-1.6283442934158996,-3.346222809540169,0.44640234948604995,4086
5,vol_scaled,ret_skew,-0.0045068128900116735,-0.6982562659726662,-1.44699136266955,0.4835726454125091,4109
5,vol_scaled,ret_kurt,-0.0058051227206705885,-0.807582826252093,-1.7112757011913098,0.46702360671696275,4109
5,vol_scaled,px_to_ma_10,-0.009588684212952026,-0.926912327954846,-2.036538260635418,0.4825991725480652,4109
5,vol_scaled,px_to_ma_21,-0.004554694131735979,-0.43222047250220413,-0.930106538387818,0.4935507422730591,4109
5,vol_scaled,px_to_ma_50,-0.0011318076077773147,-0.10178584097182643,-0.22265104338736486,0.5091263081041616,4109
5,vol_scaled,px_to_ma_200,0.010471702297157466,0.8031206737353391,1.6879859446315908,0.5394704281118535,4041
5,vol_scaled,ma_cross,0.01184375024659418,0.900309720453766,1.8758030380051594,0.5412026726057907,4041
5,vol_scaled,dist_52w_high,0.017799744470651666,1.382131151140276,2.8439864690746455,0.5532957608429306,4081
5,vol_scaled,dist_52w_low,0.004136535925581191,0.3496258173837876,0.732291404965362,0.522666013232051,4081
5,vol_scaled,bollinger_z,-0.006307416491264632,-0.630982964453976,-1.3731816012907574,0.4879532733025067,4109
5,vol_scaled,rsi_14,-0.001182459390014468,-0.10913628880390308,-0.23584676265072882,0.514480408858603,4109
5,vol_scaled,macd_norm,-0.0002799075017986866,-0.02528426061844088,-0.05463643112776095,0.5120467266974933,4109
5,vol_scaled,macd_hist,-0.005767467447916397,-0.5675428279010036,-1.1565078914807998,0.4794253713172632,4107
5,vol_scaled,log_dollar_volume,-0.011118715420604674,-1.6008692907000603,-3.2747417213449683,0.45607203699196885,4109
5,vol_scaled,dv_trend,-0.0015873055027801803,-0.2583819853149545,-0.5576314059740429,0.49038695546361644,4109
5,vol_scaled,volume_ratio,0.0008603298110677675,0.14555680245427285,0.372897481753241,0.5103431491847165,4109
5,vol_scaled,amihud_illiq,0.001103682331749201,0.13625754212554128,0.2694026226353609,0.4930640058408372,4109
5,vol_scaled,beta_63,-0.014838191339191238,-1.0058319875011912,-2.0115962792326934,0.47627159892917986,4109
5,vol_scaled,alpha_63,0.0066630561868981555,0.5768958878344049,1.2226842342897808,0.5264054514480409,4109
5,vol_scaled,idio_vol_63,-0.022685633547117917,-1.784216242756906,-3.6068237769155385,0.4434910517283648,4079
5,vol_scaled,corr_mkt_63,0.004881053761801191,0.3665099682846403,0.7415705808878987,0.5096130445363836,4109
5,beta_neutral,ret_1,-0.008363201640880832,-0.8364789029095556,-3.1846601936315753,0.4860063275736189,4109
5,beta_neutral,ret_5,-0.012065020615972205,-1.1522653300786314,-2.610603490662553,0.4697006570941835,4109
5,beta_neutral,ret_10,-0.005225508565928204,-0.49947352801668976,-1.0893772119836123,0.4877099050863957,4109
5,beta_neutral,ret_21,-0.0032229079438093303,-0.3019902381913808,-0.656586531952594,0.49549768800194693,4109
5,beta_neutral,ret_63,-0.00010931333789945756,-0.009186975189740787,-0.019723646108405202,0.5098135426889107,4076
5,beta_neutral,ret_126,0.006886520370628831,0.5250715910699597,1.0915446629914405,0.5367555444804386,4013
5,beta_neutral,ret_252,0.011286540560390492,0.791135734768697,1.5869979483168337,0.5351170568561873,3887
5,beta_neutral,mom_12_1,0.012176645685738001,0.8702254824845855,1.745797417552114,0.5315153074350398,3887
5,beta_neutral,mom_6_1,0.006405528047383636,0.5074351103382746,1.0500472587536365,0.5257911786693247,4013
5,beta_neutral,vol_10,-0.013801767281475594,-1.1843281160662946,-2.4402721301653267,0.4606960330980774,4109
5,beta_neutral,vol_21,-0.016321451180974545,-1.3137789170741188,-2.673116849613462,0.46118276953029935,4109
5,beta_neutral,vol_63,-0.017790398341254763,-1.3429043197499115,-2.7396186557861038,0.45339498661474814,4109
5,beta_neutral,vol_ratio,-0.0010635262842511495,-0.15036877067519053,-0.33154982330315147,0.49233390119250425,4109
5,beta_neutral,parkinson_vol,-0.013538657572042874,-1.0333063251345296,-2.0933250684015228,0.46702360671696275,4109
5,beta_neutral,downside_vol,-0.017215139759957594,-1.2930923680248934,-2.673224434155149,0.45423396965247187,4086
5,beta_neutral,ret_skew,-0.004741708327629073,-0.7213911922527014,-1.5111708708087952,0.4774884400097347,4109
5,beta_neutral,ret_kurt,0.002773114353116314,0.4602946695494438,0.9711935430457441,0.5174008274519348,4109
5,beta_neutral,px_to_ma_10,-0.01162383630297315,-1.1027168521064674,-2.427532863562782,0.4726210756875152,4109
5,beta_neutral,px_to_ma_21,-0.005662385937145974,-0.5300272072510398,-1.1483489984372446,0.4860063275736189,4109
5,beta_neutral,px_to_ma_50,-0.0033445017372364266,-0.29601414144342736,-0.646918270561889,0.4991482112436116,4109
5,beta_neutral,px_to_ma_200,0.006441620744283074,0.473804869459311,0.9858354881952165,0.5303142786439,4041
5,beta_neutral,ma_cross,0.007642068275116252,0.5590208175650587,1.1565894727627624,0.5320465231378372,4041
5,beta_neutral,dist_52w_high,0.011038931851339626,0.835060211807256,1.7050690010858176,0.5341827983337417,4081
5,beta_neutral,dist_52w_low,-0.0004647704558982263,-0.03948860854081315,-0.08212639157772886,0.5155599117863269,4081
5,beta_neutral,bollinger_z,-0.006752983193124279,-0.6942717396728362,-1.50189730901482,0.48235580433195424,4109
5,beta_neutral,rsi_14,-0.0031550091604704623,-0.29694630558327595,-0.6375169989429668,0.5018252616208323,4109
5,beta_neutral,macd_norm,-0.0020429109395926474,-0.18147905760546504,-0.39344444496123576,0.49525431978583595,4109
5,beta_neutral,macd_hist,-0.00480327811954706,-0.472800888515384,-0.9818616018692485,0.48770392013635255,4107
5,beta_neutral,log_dollar_volume,-0.015020624983726064,-2.1243360413292875,-4.345530770413401,0.4373326843514237,4109
5,beta_neutral,dv_trend,-0.0034404526089021614,-0.5411990076431117,-1.1716771468676028,0.48016549038695544,4109
5,beta_neutral,volume_ratio,-0.0031794183214801756,-0.5234279976857698,-1.327516975296271,0.4967145290825018,4109
5,beta_neutral,amihud_illiq,0.0048536361224658115,0.5541875652540891,1.0972005959875606,0.5066926259430519,4109
5,beta_neutral,beta_63,-0.033744512817169996,-2.272215097295851,-4.653323580038174,0.4283280603553176,4109
5,beta_neutral,alpha_63,0.007383634975642969,0.6191751808660738,1.3124318967906055,0.5312728157702604,4109
5,beta_neutral,idio_vol_63,-0.007626622131484562,-0.6727180801554473,-1.3603752661797315,0.47438097572934546,4079
5,beta_neutral,corr_mkt_63,-0.02818361780230068,-2.5380157745703005,-5.20307538026814,0.40520807982477486,4109
21,excess,ret_1,-0.0036465134881864536,-0.3586379607087276,-1.5122419150715163,0.49417758369723436,4122
21,excess,ret_5,-0.006275224195069613,-0.6057273569675101,-1.181959639224426,0.47935891209324916,4118
21,excess,ret_10,-0.0033431891149363724,-0.31891221018971355,-0.4709981378118361,0.4925844882081206,4113
21,excess,ret_21,-0.005750709417981912,-0.5391550727325146,-0.6274735774946383,0.5041443198439786,4102
21,excess,ret_63,0.0022954652419327625,0.19168976220073644,0.21099842679186892,0.5347290640394089,4060
21,excess,ret_126,0.0067805491724999565,0.5438050961574641,0.6390400099422138,0.5411558669001751,3997
21,excess,ret_252,0.017366377254614145,1.264660528277881,1.3190632503712274,0.5592870059416172,3871
21,excess,mom_12_1,0.018607052259872844,1.3920668254993076,1.4639619369594623,0.5569620253164557,3871
21,excess,mom_6_1,0.0035323690711506176,0.29697762076161965,0.34405967113823793,0.5256442331748812,3997
21,excess,vol_10,0.025276950829390302,1.8945608278778197,1.9433433487598148,0.545763534838553,4119
21,excess,vol_21,0.027823871604163754,1.932076458141549,1.901856881279547,0.5466699076324745,4114
21,excess,vol_63,0.029629826597502434,1.9164874217421874,1.8673189802488204,0.5533838260444661,4093
21,excess,vol_ratio,0.00029175963785352846,0.04211050320099267,0.06391084142300509,0.4942584901050574,4093
